time,tagID,x,y,z,quality,n_dist,anchorID_1,dist_1,anchorID_2,dist_2,anchorID_3,dist_3,anchorID_4,dist_4,anchorID_5,dist_5,ax,ay,az,gx,gy,gz,mx,my,mz,A1,A2,A3,A4,A5,distance
2021-01-21 12:25:49.600,bleT2,0.0,0.0,0.0,0.0,4,bleA4,-62,bleA5,-69.0,bleA3,-63.0,bleA2,-66.0,,,959.957,-41.663,-222.772,-86100,15610,26110,-450.0,609.0,-120.0,-66.0,-63.0,-62.0,-69.0,,0.0
2021-01-21 12:25:49.700,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-76,bleA2,-63.0,bleA4,-63.0,bleA5,-55.0,bleA6,-72.0,971.791,-45.018,-304.146,-72520,24920,47880,-513.0,603.0,-126.0,-63.0,-76.0,-63.0,-55.0,-72.0,0.0
2021-01-21 12:25:49.800,bleT2,0.0,0.0,0.0,0.0,4,bleA6,-75,bleA4,-65.0,bleA3,-72.0,bleA2,-60.0,,,906.277,-79.3,-275.415,-56070,22190,28210,-543.0,594.0,-118.5,-60.0,-72.0,-65.0,,-75.0,0.0
2021-01-21 12:25:49.900,bleT2,0.0,0.0,0.0,0.0,5,bleA5,-54,bleA3,-83.0,bleA2,-60.0,bleA4,-76.0,bleA6,-75.0,920.795,-151.89,-372.283,-43260,-5040,12110,-552.0,580.5,-120.0,-60.0,-83.0,-76.0,-54.0,-75.0,0.0
2021-01-21 12:25:50.000,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-65,bleA3,-61.0,bleA2,-63.0,bleA5,-66.0,bleA6,-70.0,924.028,-202.581,-262.849,-25690,19390,12880,-553.5,580.5,-112.5,-63.0,-61.0,-65.0,-66.0,-70.0,0.0
2021-01-21 12:25:50.100,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-71,bleA2,-60.0,bleA4,-71.0,bleA5,-53.0,bleA6,-75.0,930.311,-185.318,-306.22,-10920,5040,5950,-562.5,571.5,-114.0,-60.0,-71.0,-71.0,-53.0,-75.0,0.0
2021-01-21 12:25:50.200,bleT2,0.0,0.0,0.0,0.0,3,bleA4,-64,bleA3,-60.0,bleA6,-70.0,,,,,900.848,-165.188,-263.703,-1960,-700,4480,-567.0,577.5,-106.5,,-60.0,-64.0,,-70.0,0.0
2021-01-21 12:25:50.300,bleT2,0.0,0.0,0.0,0.0,5,bleA2,-63,bleA4,-71.0,bleA6,-80.0,bleA5,-53.0,bleA3,-68.0,892.247,-190.015,-263.154,4270,5040,4970,-574.5,576.0,-108.0,-63.0,-68.0,-71.0,-53.0,-80.0,0.0
2021-01-21 12:25:50.400,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-62,bleA6,-72.0,bleA3,-62.0,bleA2,-63.0,bleA5,-70.0,916.586,-137.982,-276.696,9030,-16170,-7770,-582.0,579.0,-112.5,-63.0,-62.0,-62.0,-70.0,-72.0,0.0
2021-01-21 12:25:50.500,bleT2,0.0,0.0,0.0,0.0,5,bleA2,-63,bleA6,-76.0,bleA5,-53.0,bleA4,-72.0,bleA3,-68.0,942.816,-139.141,-247.111,13650,2660,-70,-579.0,571.5,-115.5,-63.0,-68.0,-72.0,-53.0,-76.0,0.0
