timestamp,tagID,pos_x,pos_y,pos_z,quality,n_dist,anchorID_1,dist_1,anchorID_2,dist_2,anchorID_3,dist_3,anchorID_4,dist_4,anchorID_5,dist_5,accelerometro,ax,ay,az,giroscopio,gx,gy,gz,magnetometro,mx,my,mz
21:01.4,bleT2,-,-,-,0,3,bleA4,-62,bleA3,-76,bleA6,-59,A,144.143,-1014.369,233.874,G,-27160,24640,-27230,M,-718.5,82.5,-318,,,,
21:01.5,bleT2,-,-,-,0,4,bleA2,-65,bleA4,-64,bleA3,-68,bleA6,-56,A,248.88,-942.206,21.594,G,10290,12110,6300,M,-717,75,-292.5,,
21:01.6,bleT2,-,-,-,0,3,bleA6,-71,bleA4,-58,bleA2,-64,A,103.334,-951.112,248.209,G,-10360,2800,23660,M,-718.5,61.5,-310.5,,,,
21:01.7,bleT2,-,-,-,0,5,bleA2,-68,bleA4,-68,bleA3,-69,bleA6,-61,bleA5,-54,A,132.248,-1122.278,157.99,G,23660,-280,-12670,M,-715.5,67.5,-298.5
21:01.8,bleT2,-,-,-,0,5,bleA2,-62,bleA4,-66,bleA3,-66,bleA5,-63,bleA6,-62,A,159.21,-1090.619,169.397,G,25410,2310,-26880,M,-715.5,73.5,-289.5
21:01.9,bleT2,-,-,-,0,5,bleA2,-63,bleA4,-60,bleA3,-65,bleA6,-65,bleA5,-61,A,-86.986,-977.22,-218.075,G,15960,-26950,18620,M,-721.5,66,-297
21:02.0,bleT2,-,-,-,0,4,bleA6,-61,bleA2,-68,bleA4,-56,bleA5,-61,A,115.229,-880.23,228.201,G,840,-3360,-8330,M,-718.5,75,-322.5,,
21:02.1,bleT2,-,-,-,0,5,bleA5,-59,bleA4,-60,bleA2,-63,bleA3,-66,bleA6,-62,A,-25.498,-965.386,-278.404,G,-41860,-13370,6580,M,-726,76.5,-297
21:02.2,bleT2,-,-,-,0,4,bleA6,-58,bleA2,-58,bleA4,-66,bleA5,-71,A,155.123,-913.475,311.283,G,5740,-25270,-19880,M,-712.5,82.5,-304.5,,
21:02.3,bleT2,-,-,-,0,5,bleA2,-61,bleA3,-71,bleA5,-64,bleA6,-60,bleA4,-66,A,79.3,-1036.634,-75.091,G,-24430,26600,13580,M,-720,79.5,-306
21:02.4,bleT2,-,-,-,0,4,bleA2,-58,bleA4,-58,bleA3,-69,bleA6,-62,A,148.108,-942.328,137.189,G,20860,-19740,4830,M,-726,69,-306,,
21:02.5,bleT2,-,-,-,0,5,bleA5,-61,bleA2,-60,bleA4,-59,bleA3,-62,bleA6,-61,A,63.257,-1043.893,370.026,G,6860,6090,-140,M,-718.5,72,-312
21:02.6,bleT2,-,-,-,0,4,bleA4,-54,bleA5,-65,bleA6,-73,bleA3,-73,A,15.921,-1113.128,73.444,G,-9170,8890,-3220,M,-711,70.5,-313.5,,
21:02.7,bleT2,-,-,-,0,5,bleA2,-65,bleA3,-63,bleA5,-65,bleA6,-64,bleA4,-56,A,-123.159,-974.475,-81.435,G,6440,-10570,50610,M,-711,63,-298.5
21:02.8,bleT2,-,-,-,0,5,bleA2,-58,bleA4,-51,bleA3,-61,bleA5,-60,bleA6,-63,A,300.669,-937.204,78.568,G,-1820,120540,-21210,M,-721.5,69,-289.5
21:02.9,bleT2,-,-,-,0,5,bleA5,-52,bleA6,-62,bleA2,-60,bleA3,-69,bleA4,-51,A,-0.671,-694.607,25.315,G,-6160,33670,18270,M,-720,60,-264
21:03.0,bleT2,-,-,-,0,4,bleA6,-61,bleA2,-62,bleA4,-51,bleA5,-58,A,143.838,-966.118,50.996,G,-19950,2380,-21490,M,-717,43.5,-246,,
21:03.2,bleT2,-,-,-,0,2,bleA4,-59,bleA6,-62,A,-14.945,-1021.384,-0.488,G,-6860,-18970,-3360,M,-711,43.5,-240,,,,,,
21:03.3,bleT2,-,-,-,0,5,bleA2,-60,bleA4,-50,bleA3,-67,bleA5,-62,bleA6,-67,A,222.65,-961.543,137.067,G,3710,-9870,8120,M,-715.5,37.5,-252
21:03.4,bleT2,-,-,-,0,5,bleA2,-66,bleA4,-61,bleA3,-65,bleA5,-56,bleA6,-81,A,76.494,-1025.959,97.112,G,18060,-8750,25620,M,-700.5,36,-258
21:03.5,bleT2,-,-,-,0,4,bleA6,-63,bleA2,-57,bleA4,-54,bleA5,-62,A,75.701,-1057.984,-3.538,G,38850,-12530,-12600,M,-700.5,31.5,-277.5,,
21:03.6,bleT2,-,-,-,0,4,bleA4,-57,bleA3,-65,bleA6,-73,bleA5,-52,A,-70.882,-1115.751,363.133,G,-6090,-13510,4130,M,-682.5,31.5,-301.5,,
21:03.7,bleT2,-,-,-,0,4,bleA2,-61,bleA4,-48,bleA5,-57,bleA6,-66,A,-96.014,-848.266,350.872,G,72800,30170,5250,M,-687,42,-309,,
21:03.8,bleT2,-,-,-,0,5,bleA5,-51,bleA4,-57,bleA2,-57,bleA3,-61,bleA6,-68,A,-43.676,-1006.561,-173.179,G,-6860,-16730,6020,M,-709.5,33,-294
21:03.9,bleT2,-,-,-,0,4,bleA6,-72,bleA2,-62,bleA4,-50,bleA5,-56,A,-9.638,-828.441,204.96,G,980,-12740,1610,M,-706.5,37.5,-307.5,,
21:04.0,bleT2,-,-,-,0,5,bleA2,-59,bleA3,-63,bleA5,-54,bleA6,-78,bleA4,-54,A,-8.845,-1009.977,-8.479,G,-13650,-11340,-1470,M,-706.5,45,-306
21:04.1,bleT2,-,-,-,0,3,bleA5,-59,bleA6,-72,bleA4,-57,A,36.417,-982.405,93.269,G,-3500,-14770,-4550,M,-699,49.5,-294,,,,
21:04.1,bleT2,-,-,-,0,1,bleA2,-58,A,176.595,-1000.156,310.246,G,840,11340,-8820,M,-723,58.5,-306,,,,,,,,
21:04.2,bleT2,-,-,-,0,5,bleA5,-54,bleA2,-60,bleA4,-55,bleA3,-66,bleA6,-65,A,-31.293,-1043.344,392.657,G,37170,7350,-1470,M,-708,61.5,-301.5
21:04.3,bleT2,-,-,-,0,2,bleA5,-55,bleA6,-66,A,-89.609,-1054.751,270.779,G,-14700,16660,13300,M,-705,51,-307.5,,,,,,
21:04.4,bleT2,-,-,-,0,5,bleA2,-63,bleA4,-60,bleA3,-80,bleA5,-58,bleA6,-78,A,310.917,-907.192,222.711,G,43890,27720,-30870,M,-708,57,-306
21:04.5,bleT2,-,-,-,0,5,bleA2,-59,bleA4,-56,bleA3,-67,bleA5,-61,bleA6,-59,A,-234.789,-963.068,21.289,G,-19530,-7280,19110,M,-700.5,33,-316.5
21:04.6,bleT2,-,-,-,0,5,bleA2,-65,bleA4,-62,bleA3,-77,bleA5,-59,bleA6,-66,A,198.982,-877.668,245.281,G,1260,910,5250,M,-705,51,-291
21:04.7,bleT2,-,-,-,0,3,bleA5,-66,bleA6,-69,bleA4,-57,A,16.958,-978.684,99.003,G,-13790,-4060,15610,M,-706.5,42,-291,,,,
21:04.8,bleT2,-,-,-,0,5,bleA5,-58,bleA2,-66,bleA4,-58,bleA3,-62,bleA6,-67,A,289.079,-955.321,276.208,G,19040,-8330,-5880,M,-702,33,-304.5
21:04.9,bleT2,-,-,-,0,4,bleA2,-60,bleA4,-57,bleA5,-55,bleA6,-70,A,-80.337,-1083.482,135.481,G,1190,-14840,4620,M,-703.5,31.5,-325.5,,
21:05.0,bleT2,-,-,-,0,5,bleA2,-67,bleA4,-59,bleA3,-65,bleA5,-58,bleA6,-66,A,155.123,-1004.853,401.502,G,47740,-14700,-16310,M,-697.5,54,-342
21:05.1,bleT2,-,-,-,0,4,bleA2,-61,bleA4,-57,bleA5,-59,bleA6,-64,A,-26.718,-1112.213,477.264,G,-13090,-5250,350,M,-694.5,70.5,-363,,
21:05.2,bleT2,-,-,-,0,4,bleA5,-68,bleA2,-62,bleA4,-54,bleA3,-73,A,28.426,-821.304,497.943,G,56770,-350,-29330,M,-691.5,72,-360,,
21:05.4,bleT2,-,-,-,0,5,bleA4,-52,bleA5,-67,bleA6,-66,bleA2,-62,bleA3,-70,A,-129.503,-1006.378,55.937,G,-34300,-11900,30660,M,-708,81,-339
21:05.5,bleT2,-,-,-,0,5,bleA5,-61,bleA4,-55,bleA2,-61,bleA3,-74,bleA6,-73,A,176.778,-923.723,257.847,G,-2520,-15330,4830,M,-715.5,87,-354
21:05.6,bleT2,-,-,-,0,5,bleA6,-79,bleA5,-61,bleA2,-66,bleA4,-52,bleA3,-67,A,143.96,-946.293,130.906,G,6440,-350,17010,M,-703.5,99,-337.5
21:05.7,bleT2,-,-,-,0,5,bleA2,-61,bleA4,-58,bleA3,-65,bleA5,-65,bleA6,-84,A,-80.886,-938.668,72.529,G,-24500,7280,10430,M,-699,76.5,-331.5
21:05.8,bleT2,-,-,-,0,5,bleA2,-60,bleA6,-65,bleA5,-74,bleA4,-62,bleA3,-63,A,150.304,-996.13,191.479,G,12180,5250,17360,M,-711,63,-322.5
21:05.9,bleT2,-,-,-,0,4,bleA2,-65,bleA3,-65,bleA6,-68,bleA4,-62,A,-11.346,-1046.516,195.505,G,6510,24150,-13580,M,-703.5,69,-325.5,,
21:06.0,bleT2,-,-,-,0,4,bleA6,-65,bleA4,-57,bleA2,-61,bleA5,-57,A,106.262,-1156.011,94.855,G,-35980,48020,-40250,M,-708,66,-307.5,,
21:06.1,bleT2,-,-,-,0,5,bleA2,-62,bleA4,-58,bleA3,-65,bleA5,-65,bleA6,-72,A,-94.916,-1020.896,-20.557,G,15610,22960,-16170,M,-718.5,60,-285
21:06.2,bleT2,-,-,-,0,3,bleA6,-71,bleA2,-60,bleA4,-67,A,-16.531,-897.188,183.183,G,13580,13720,24570,M,-718.5,69,-298.5,,,,
21:06.3,bleT2,-,-,-,0,5,bleA2,-68,bleA4,-65,bleA3,-66,bleA5,-53,bleA6,-75,A,125.111,-949.953,-53.009,G,-1190,-6930,-15960,M,-715.5,55.5,-304.5
21:06.4,bleT2,-,-,-,0,4,bleA6,-72,bleA4,-67,bleA2,-66,bleA5,-57,A,-20.252,-950.746,94.306,G,-23800,-11410,24290,M,-717,49.5,-282,,
21:06.5,bleT2,-,-,-,0,4,bleA5,-58,bleA2,-63,bleA4,-63,bleA3,-65,A,325.374,-997.594,194.59,G,700,350,-20300,M,-703.5,48,-289.5,,
21:06.6,bleT2,-,-,-,0,5,bleA2,-61,bleA4,-70,bleA3,-70,bleA5,-63,bleA6,-67,A,-15.494,-985.333,218.197,G,12040,-2730,6860,M,-709.5,54,-307.5
21:06.7,bleT2,-,-,-,0,5,bleA5,-57,bleA6,-76,bleA2,-78,bleA4,-62,bleA3,-60,A,80.093,-1057.435,103.761,G,15540,-16590,-3080,M,-705,51,-303
21:06.8,bleT2,-,-,-,0,5,bleA2,-60,bleA4,-63,bleA3,-69,bleA5,-61,bleA6,-74,A,-62.647,-1238.483,-328.851,G,-91140,-18480,6930,M,-703.5,58.5,-316.5
21:06.9,bleT2,-,-,-,0,5,bleA5,-65,bleA2,-58,bleA4,-66,bleA3,-60,bleA6,-68,A,51.179,-836.737,281.088,G,2450,-34720,-20860,M,-700.5,58.5,-328.5
21:07.0,bleT2,-,-,-,0,4,bleA4,-60,bleA5,-63,bleA6,-74,bleA3,-58,A,-33.611,-978.074,189.039,G,-12460,-21980,28630,M,-717,75,-324,,
21:07.1,bleT2,-,-,-,0,5,bleA2,-59,bleA5,-60,bleA6,-83,bleA4,-65,bleA3,-69,A,42.029,-951.234,145.729,G,29610,-20230,-11690,M,-715.5,81,-327
21:07.2,bleT2,-,-,-,0,4,bleA6,-75,bleA2,-63,bleA4,-62,bleA5,-59,A,-47.214,-1144.299,-99.43,G,-23380,-980,1960,M,-708,85.5,-318,,
21:07.4,bleT2,-,-,-,0,5,bleA2,-61,bleA6,-71,bleA5,-56,bleA3,-70,bleA4,-72,A,-4.453,-977.464,215.208,G,4340,10080,-3360,M,-703.5,66,-336
21:07.5,bleT2,-,-,-,0,5,bleA5,-59,bleA6,-69,bleA2,-71,bleA4,-64,bleA3,-62,A,120.78,-1038.952,266.509,G,19250,35140,-30240,M,-706.5,84,-340.5
21:07.6,bleT2,-,-,-,0,4,bleA4,-65,bleA3,-83,bleA5,-62,bleA6,-69,A,-89.67,-1001.986,153.659,G,25760,25480,11690,M,-702,81,-339,,
21:07.7,bleT2,-,-,-,0,5,bleA5,-54,bleA6,-76,bleA4,-64,bleA2,-62,bleA3,-59,A,32.513,-890.661,161.894,G,9240,16310,-13230,M,-706.5,58.5,-333
21:07.8,bleT2,-,-,-,0,5,bleA4,-61,bleA5,-61,bleA3,-67,bleA2,-62,bleA6,-63,A,109.19,-1020.469,115.839,G,5460,27650,-14840,M,-705,70.5,-339
21:07.9,bleT2,-,-,-,0,4,bleA5,-54,bleA6,-77,bleA2,-63,bleA3,-59,A,-335.012,-977.586,123.342,G,9520,-13650,48860,M,-691.5,51,-327,,
21:08.0,bleT2,-,-,-,0,3,bleA2,-62,bleA3,-64,bleA6,-63,A,208.925,-924.943,260.714,G,-9310,-13580,-13300,M,-706.5,61.5,-328.5,,,,
21:08.1,bleT2,-,-,-,0,4,bleA6,-73,bleA5,-56,bleA2,-64,bleA3,-58,A,67.039,-1019.798,170.068,G,6300,-1190,-1470,M,-708,72,-324,,
21:08.2,bleT2,-,-,-,0,5,bleA6,-63,bleA4,-61,bleA2,-61,bleA5,-61,bleA3,-65,A,87.535,-1016.931,75.701,G,-1330,-7210,-2240,M,-720,69,-319.5
21:08.3,bleT2,-,-,-,0,4,bleA6,-72,bleA2,-65,bleA4,-65,bleA5,-56,A,10.065,-1007.11,95.343,G,-9590,-11340,-2240,M,-708,76.5,-334.5,,
21:08.4,bleT2,-,-,-,0,3,bleA2,-60,bleA6,-63,bleA4,-64,A,79.971,-996.435,159.027,G,-12040,-2520,490,M,-721.5,75,-339,,,,
21:08.5,bleT2,-,-,-,0,4,bleA6,-74,bleA2,-63,bleA4,-67,bleA5,-56,A,88.145,-986.248,168.604,G,-3710,3640,-6790,M,-708,73.5,-328.5,,
21:08.6,bleT2,-,-,-,0,5,bleA2,-60,bleA4,-66,bleA3,-68,bleA5,-59,bleA6,-64,A,117.547,-996.069,139.934,G,-3500,9100,-7560,M,-715.5,81,-337.5
21:08.7,bleT2,-,-,-,0,4,bleA2,-64,bleA4,-65,bleA5,-57,bleA6,-73,A,74.664,-987.041,94.611,G,-8400,21910,-140,M,-714,88.5,-327,,
21:08.8,bleT2,-,-,-,0,5,bleA4,-67,bleA2,-64,bleA3,-65,bleA5,-59,bleA6,-66,A,75.701,-968.741,103.395,G,-9100,32130,2100,M,-717,72,-300
21:08.9,bleT2,-,-,-,0,5,bleA4,-65,bleA3,-62,bleA5,-58,bleA6,-66,bleA2,-65,A,22.875,-969.412,120.78,G,-9240,53760,-70,M,-711,67.5,-288
21:09.0,bleT2,-,-,-,0,5,bleA2,-56,bleA4,-66,bleA3,-69,bleA5,-58,bleA6,-66,A,168.604,-996.008,156.343,G,4900,66500,-5320,M,-724.5,61.5,-261
21:09.1,bleT2,-,-,-,0,3,bleA2,-59,bleA5,-62,bleA6,-68,A,262.056,-993.812,-101.382,G,-11970,70210,-8260,M,-723,54,-232.5,,,,
21:09.2,bleT2,-,-,-,0,4,bleA5,-71,bleA6,-63,bleA3,-57,bleA4,-69,A,99.125,-1012.905,-31.659,G,-18340,68880,1820,M,-727.5,55.5,-211.5,,
21:09.3,bleT2,-,-,-,0,5,bleA2,-65,bleA4,-72,bleA3,-60,bleA5,-60,bleA6,-64,A,77.165,-970.632,129.869,G,-630,67970,1190,M,-723,54,-189
21:09.5,bleT2,-,-,-,0,2,bleA2,-63,bleA5,-65,A,63.806,-1016.565,220.027,G,-3010,67340,-6650,M,-736.5,49.5,-166.5,,,,,,
21:09.5,bleT2,-,-,-,0,3,bleA4,-65,bleA3,-65,bleA6,-66,A,80.581,-961.726,310.246,G,35210,50610,-12180,M,-733.5,61.5,-156,,,,
21:09.6,bleT2,-,-,-,0,4,bleA2,-70,bleA4,-74,bleA5,-55,bleA6,-68,A,175.192,-960.14,112.118,G,9940,44660,-16660,M,-736.5,66,-139.5,,
21:09.7,bleT2,-,-,-,0,5,bleA5,-56,bleA2,-56,bleA4,-60,bleA3,-64,bleA6,-62,A,-158.417,-1089.826,-178.364,G,-29190,16310,1050,M,-732,79.5,-124.5
21:09.8,bleT2,-,-,-,0,4,bleA6,-65,bleA2,-68,bleA4,-59,bleA5,-58,A,131.638,-1018.334,307.867,G,-13790,32200,7700,M,-741,82.5,-129,,
21:09.9,bleT2,-,-,-,0,4,bleA2,-60,bleA4,-73,bleA5,-56,bleA6,-66,A,98.881,-814.594,334.28,G,41020,42280,-15960,M,-741,81,-118.5,,
21:10.0,bleT2,-,-,-,0,5,bleA6,-62,bleA2,-65,bleA4,-65,bleA3,-56,bleA5,-57,A,24.034,-1046.821,59.658,G,-19110,30590,-6510,M,-738,99,-106.5
21:10.1,bleT2,-,-,-,0,4,bleA2,-61,bleA3,-54,bleA6,-66,bleA4,-61,A,68.381,-881.877,292.251,G,-560,26670,980,M,-750,91.5,-99,,
21:10.2,bleT2,-,-,-,0,4,bleA6,-77,bleA2,-60,bleA4,-63,bleA5,-62,A,-46.055,-1036.817,224.236,G,5110,22750,-4060,M,-738,111,-90,,
21:10.3,bleT2,-,-,-,0,5,bleA2,-65,bleA4,-60,bleA3,-55,bleA5,-57,bleA6,-59,A,147.803,-1033.096,241.621,G,22470,38920,2800,M,-747,129,-94.5
21:10.4,bleT2,-,-,-,0,4,bleA6,-59,bleA2,-74,bleA4,-60,bleA5,-59,A,-126.331,-1011.624,297.863,G,-3150,37940,-23870,M,-748.5,127.5,-91.5,,
21:10.5,bleT2,-,-,-,0,5,bleA4,-63,bleA2,-67,bleA3,-54,bleA5,-60,bleA6,-68,A,173.423,-904.63,275.232,G,44100,39130,-20650,M,-759,159,-85.5
21:10.6,bleT2,-,-,-,0,5,bleA2,-76,bleA4,-66,bleA3,-62,bleA5,-66,bleA6,-65,A,6.405,-944.219,-72.59,G,1190,16870,10290,M,-741,162,-67.5
21:10.7,bleT2,-,-,-,0,5,bleA5,-60,bleA2,-66,bleA4,-62,bleA3,-63,bleA6,-60,A,201.666,-924.028,116.51,G,-9240,19460,3780,M,-753,163.5,-82.5
21:10.8,bleT2,-,-,-,0,5,bleA5,-67,bleA6,-64,bleA2,-59,bleA4,-59,bleA3,-61,A,100.65,-962.336,-25.559,G,-16730,4340,-560,M,-751.5,166.5,-60
21:10.9,bleT2,-,-,-,0,5,bleA2,-71,bleA4,-63,bleA3,-58,bleA5,-59,bleA6,-61,A,172.874,-1070.55,112.24,G,-15470,-980,-4270,M,-747,172.5,-66
21:11.0,bleT2,-,-,-,0,5,bleA4,-60,bleA2,-63,bleA3,-63,bleA5,-59,bleA6,-57,A,144.814,-910.852,394.182,G,51870,-7000,-1400,M,-754.5,169.5,-84
21:11.1,bleT2,-,-,-,0,4,bleA5,-58,bleA6,-68,bleA3,-68,bleA4,-57,A,-59.353,-1013.881,-10.431,G,18410,-19950,26110,M,-756,159,-88.5,,
21:11.2,bleT2,-,-,-,0,4,bleA6,-61,bleA2,-81,bleA4,-61,bleA5,-57,A,-12.749,-909.51,520.147,G,11620,-7980,2030,M,-751.5,156,-88.5,,
21:11.3,bleT2,-,-,-,0,5,bleA5,-59,bleA4,-68,bleA3,-69,bleA2,-68,bleA6,-59,A,58.133,-946.598,164.639,G,27860,-6440,8190,M,-759,153,-90
21:11.4,bleT2,-,-,-,0,4,bleA2,-70,bleA4,-66,bleA5,-60,bleA6,-75,A,-61.671,-988.444,7.381,G,-8470,-4830,16730,M,-748.5,129,-81,,
21:11.6,bleT2,-,-,-,0,4,bleA2,-67,bleA4,-59,bleA5,-57,bleA6,-64,A,-7.381,-974.353,302.621,G,-18690,-5320,1400,M,-756,144,-75,,
21:11.7,bleT2,-,-,-,0,5,bleA4,-61,bleA5,-60,bleA6,-61,bleA2,-70,bleA3,-64,A,124.44,-1011.563,246.379,G,1890,-4900,-25550,M,-763.5,144,-78
21:11.8,bleT2,-,-,-,0,5,bleA2,-58,bleA3,-82,bleA6,-66,bleA5,-65,bleA4,-67,A,151.646,-1192.855,512.156,G,-8540,20440,-700,M,-754.5,159,-82.5
21:11.9,bleT2,-,-,-,0,4,bleA6,-58,bleA4,-77,bleA2,-71,bleA5,-57,A,37.759,-1050.725,365.695,G,42910,31780,-63840,M,-760.5,157.5,-97.5,,
21:12.0,bleT2,-,-,-,0,5,bleA5,-51,bleA2,-54,bleA3,-54,bleA4,-62,bleA6,-64,A,59.902,-854.244,558.516,G,79450,-3290,-12740,M,-757.5,163.5,-127.5
21:12.1,bleT2,-,-,-,0,4,bleA6,-63,bleA2,-61,bleA4,-72,bleA5,-55,A,48.617,-982.283,-30.683,G,-10080,-47320,5600,M,-766.5,147,-123,,
21:12.2,bleT2,-,-,-,0,5,bleA5,-59,bleA4,-68,bleA3,-59,bleA2,-71,bleA6,-62,A,142.984,-928.359,277.672,G,20160,-102410,10430,M,-763.5,127.5,-171
21:12.3,bleT2,-,-,-,0,4,bleA2,-61,bleA4,-79,bleA5,-58,bleA6,-58,A,82.289,-964.593,180.072,G,22330,-124040,14630,M,-753,118.5,-208.5,,
21:12.4,bleT2,-,-,-,0,5,bleA2,-61,bleA4,-64,bleA3,-61,bleA5,-58,bleA6,-73,A,191.235,-910.364,227.286,G,40880,-124740,14980,M,-751.5,121.5,-250.5
21:12.5,bleT2,-,-,-,0,4,bleA2,-58,bleA4,-61,bleA5,-65,bleA6,-70,A,36.722,-1097.39,112.728,G,-15260,-109060,24150,M,-753,114,-294,,
21:12.6,bleT2,-,-,-,0,5,bleA2,-74,bleA4,-61,bleA3,-65,bleA5,-61,bleA6,-71,A,271.999,-942.755,429.379,G,33600,-66010,-1540,M,-738,126,-322.5
21:12.7,bleT2,-,-,-,0,4,bleA2,-60,bleA4,-69,bleA5,-58,bleA6,-73,A,105.896,-895.114,372.527,G,45780,-45990,15190,M,-730.5,126,-349.5,,
21:12.8,bleT2,-,-,-,0,3,bleA2,-71,bleA6,-81,bleA4,-66,A,37.82,-987.285,-59.17,G,13860,-66150,24570,M,-742.5,135,-331.5,,,,
21:12.9,bleT2,-,-,-,0,5,bleA4,-62,bleA5,-65,bleA6,-71,bleA2,-70,bleA3,-64,A,53.985,-1031.205,57.035,G,5040,-49210,10850,M,-720,144,-370.5
21:13.0,bleT2,-,-,-,0,5,bleA5,-58,bleA6,-70,bleA2,-67,bleA4,-69,bleA3,-72,A,-53.924,-1088.789,-46.299,G,-23870,-41440,18970,M,-718.5,133.5,-379.5
21:13.1,bleT2,-,-,-,0,3,bleA6,-71,bleA2,-66,bleA4,-63,A,227.835,-974.231,320.799,G,16240,3640,-8820,M,-717,136.5,-388.5,,,,
21:13.2,bleT2,-,-,-,0,5,bleA5,-58,bleA6,-69,bleA2,-70,bleA4,-72,bleA3,-64,A,45.018,-937.143,303.841,G,6370,6020,3920,M,-703.5,135,-382.5
21:13.3,bleT2,-,-,-,0,4,bleA2,-65,bleA4,-63,bleA5,-68,bleA6,-76,A,67.954,-983.076,152.988,G,5670,1050,-4130,M,-718.5,136.5,-385.5,,
21:13.4,bleT2,-,-,-,0,4,bleA2,-66,bleA4,-65,bleA3,-61,bleA6,-71,A,69.662,-993.202,160.247,G,-9520,-7070,3990,M,-714,121.5,-385.5,,
21:13.5,bleT2,-,-,-,0,4,bleA2,-65,bleA4,-63,bleA5,-68,bleA6,-78,A,98.271,-986.004,296.826,G,-2170,-840,6790,M,-714,139.5,-379.5,,
21:13.6,bleT2,-,-,-,0,4,bleA2,-68,bleA6,-69,bleA4,-67,bleA3,-61,A,84.851,-917.318,330.315,G,10220,-13790,-10920,M,-708,133.5,-390,,
21:13.8,bleT2,-,-,-,0,5,bleA6,-71,bleA2,-65,bleA4,-57,bleA3,-77,bleA5,-82,A,32.269,-937.021,211.548,G,1050,-47390,9170,M,-700.5,144,-396
21:13.9,bleT2,-,-,-,0,3,bleA2,-65,bleA6,-69,bleA4,-59,A,40.87,-961.97,193.065,G,7420,-68530,12390,M,-700.5,150,-400.5,,,,
21:14.0,bleT2,-,-,-,0,5,bleA2,-67,bleA4,-65,bleA3,-63,bleA5,-65,bleA6,-68,A,4.575,-957.395,264.618,G,2730,-82740,16240,M,-691.5,175.5,-417
21:14.1,bleT2,-,-,-,0,5,bleA2,-66,bleA4,-59,bleA3,-60,bleA5,-61,bleA6,-62,A,72.163,-1060.607,291.641,G,-6510,-72240,19950,M,-699,193.5,-411
21:14.2,bleT2,-,-,-,0,4,bleA2,-83,bleA4,-62,bleA6,-65,bleA5,-60,A,128.222,-957.151,304.39,G,14490,-63000,-9800,M,-700.5,210,-427.5,,
21:14.3,bleT2,-,-,-,0,5,bleA2,-67,bleA4,-68,bleA3,-70,bleA5,-59,bleA6,-63,A,70.333,-970.815,247.599,G,9940,-48650,-1120,M,-702,232.5,-423
21:14.4,bleT2,-,-,-,0,3,bleA4,-59,bleA5,-64,bleA6,-69,A,50.691,-1032.181,170.434,G,11130,-32970,-3080,M,-697.5,247.5,-421.5,,,,
21:14.5,bleT2,-,-,-,0,5,bleA2,-55,bleA4,-60,bleA3,-59,bleA5,-65,bleA6,-64,A,-79.666,-1079.7,-90.829,G,-28000,-50610,17010,M,-691.5,243,-424.5
21:14.6,bleT2,-,-,-,0,4,bleA2,-61,bleA4,-72,bleA5,-57,bleA6,-60,A,139.995,-1040.66,308.477,G,-11900,-33670,3290,M,-687,264,-444,,
21:14.7,bleT2,-,-,-,0,1,bleA2,-63,A,86.01,-883.829,342.271,G,38500,-27720,-20440,M,-675,265.5,-441,,,,,,,,
21:14.8,bleT2,-,-,-,0,2,bleA2,-67,bleA5,-71,A,133.224,-965.63,132.004,G,14000,-39760,-3080,M,-687,310.5,-445.5,,,,,,
21:14.8,bleT2,-,-,-,0,2,bleA4,-62,bleA6,-60,A,27.938,-953.552,149.999,G,6650,-37240,-2170,M,-681,297,-442.5,,,,,,
21:14.9,bleT2,-,-,-,0,5,bleA2,-70,bleA4,-59,bleA3,-60,bleA5,-61,bleA6,-63,A,85.4,-938.546,114.985,G,-1960,-36260,11200,M,-681,324,-424.5
21:15.0,bleT2,-,-,-,0,3,bleA2,-72,bleA4,-62,bleA5,-54,A,34.282,-959.652,191.784,G,3080,-31430,24080,M,-681,333,-417,,,,
21:15.1,bleT2,-,-,-,0,3,bleA6,-62,bleA4,-58,bleA3,-64,A,111.874,-962.153,167.872,G,-7070,-34090,7980,M,-684,333,-414,,,,
21:15.2,bleT2,-,-,-,0,5,bleA5,-57,bleA6,-57,bleA2,-63,bleA4,-67,bleA3,-61,A,130.113,-957.212,201.544,G,18340,-21000,5390,M,-690,339,-418.5
21:15.3,bleT2,-,-,-,0,2,bleA4,-57,bleA6,-62,A,69.357,-969.351,292.251,G,22680,-14700,2660,M,-679.5,354,-400.5,,,,,,
21:15.4,bleT2,-,-,-,0,4,bleA2,-73,bleA4,-64,bleA5,-57,bleA6,-73,A,124.257,-1026.63,167.872,G,39340,-6790,-2450,M,-682.5,345,-415.5,,
21:15.5,bleT2,-,-,-,0,5,bleA5,-62,bleA4,-59,bleA3,-61,bleA2,-69,bleA6,-67,A,-27.023,-1099.037,312.747,G,3500,5460,4760,M,-679.5,354,-415.5
21:15.6,bleT2,-,-,-,0,5,bleA4,-59,bleA5,-60,bleA6,-61,bleA2,-64,bleA3,-71,A,-71.187,-985.638,139.934,G,47740,3010,2590,M,-676.5,357,-409.5
21:15.7,bleT2,-,-,-,0,5,bleA5,-60,bleA2,-77,bleA4,-59,bleA3,-70,bleA6,-68,A,177.815,-936.289,295.118,G,12600,23590,-30590,M,-664.5,378,-418.5
